,Year,Ticker,Company,Sector,numEmployees,netIncome,netIncome_per_emp,grossProfit,grossProfit_per_emp,operatingIncome,operatingIncome_per_emp,totalRevenue,totalRevenue_per_emp,totalOperatingExpenses,totalOperatingExpenses_per_emp,mostly_remote
377,2020,LH,Laboratory Corporation of America Holdings,Health Services,65160.0,1556100000.0,23881.21546961326,4952800000.0,76009.8219766728,3032900000.0,46545.42664211173,13978500000.0,214525.7826887661,10945600000.0,167980.3560466544,0
378,2019,LH,Laboratory Corporation of America Holdings,Health Services,58644.0,823800000.0,14047.472887251894,3252500000.0,55461.76931996453,1384800000.0,23613.66891753632,11554800000.0,197032.9445467567,10170000000.0,173419.27562922038,0
379,2018,LH,Laboratory Corporation of America Holdings,Health Services,52780.0,883700000.0,16743.21139228035,3176400000.0,60182.34317804607,1366300000.0,25886.895694548653,11333400000.0,214730.6914034968,9967100000.0,188843.79570894816,0
380,2021,XOM,Exxon Mobil Corporation,Energy Minerals,72000.0,23040000000.0,320000.0,90045000000.0,1250625.0,26780000000.0,371944.4444444445,278981000000.0,3874736.111111111,252201000000.0,3502791.6666666665,0
381,2020,XOM,Exxon Mobil Corporation,Energy Minerals,64800.0,-22440000000.0,-346296.2962962963,57157000000.0,882052.4691358025,-4432000000.0,-68395.06172839506,179784000000.0,2774444.4444444445,184216000000.0,2842839.50617284,0
382,2019,XOM,Exxon Mobil Corporation,Energy Minerals,58320.0,14340000000.0,245884.77366255145,81066000000.0,1390020.5761316873,15545000000.0,266546.63923182443,259497000000.0,4449537.037037037,243952000000.0,4182990.397805213,0
383,2018,XOM,Exxon Mobil Corporation,Energy Minerals,52488.0,20840000000.0,397043.1336686481,90308000000.0,1720545.6485291875,23267000000.0,443282.2740435909,281060000000.0,5354747.751867093,257793000000.0,4911465.477823502,0
384,2021,CNC,Centene Corporation,Health Services,71300.0,1347000000.0,18892.00561009818,19574000000.0,274530.1542776999,3681000000.0,51626.92847124825,118176000000.0,1657447.4053295932,114495000000.0,1605820.476858345,0
385,2020,CNC,Centene Corporation,Health Services,64170.0,1808000000.0,28175.159731961976,17912000000.0,279133.551503818,4110000000.0,64048.62085086489,104176000000.0,1623437.7434938443,100066000000.0,1559389.1226429795,0
386,2019,CNC,Centene Corporation,Health Services,57753.0,1321000000.0,22873.270652606792,11945000000.0,206829.0824719062,2580000000.0,44673.00399979222,70807000000.0,1226031.548144685,68227000000.0,1181358.5441448928,0
387,2018,CNC,Centene Corporation,Health Services,51978.0,900000000.0,17315.11782937683,10631000000.0,204530.0196045612,2132000000.0,41017.59023581267,56688000000.0,1090621.5550130152,54556000000.0,1049603.9647772026,0
388,2021,PM,Philip Morris International Inc,Consumer Non-Durables,71000.0,9109000000.0,128295.77464788732,21375000000.0,301056.338028169,13076000000.0,184169.01408450704,31405000000.0,442323.94366197183,18329000000.0,258154.9295774648,0
389,2020,PM,Philip Morris International Inc,Consumer Non-Durables,63900.0,8056000000.0,126071.98748043818,19125000000.0,299295.77464788733,11720000000.0,183411.5805946792,28694000000.0,449045.3834115806,16974000000.0,265633.8028169014,0
390,2019,PM,Philip Morris International Inc,Consumer Non-Durables,57510.0,7185000000.0,124934.79394887846,19292000000.0,335454.7035298209,11058000000.0,192279.6035472092,29805000000.0,518257.6943140323,18747000000.0,325978.09076682315,0
391,2018,PM,Philip Morris International Inc,Consumer Non-Durables,51759.0,7911000000.0,152842.98382889933,18867000000.0,364516.316003014,11336000000.0,219015.0505226144,29625000000.0,572364.2265113314,18289000000.0,353349.17598871695,0
392,2021,TSLA,"Tesla, Inc.",Consumer Durables,70757.0,5519000000.0,77999.34988764362,13606000000.0,192291.92871376683,6523000000.0,92188.75870938564,53823000000.0,760673.8555902597,47300000000.0,668485.096880874,1
393,2020,TSLA,"Tesla, Inc.",Consumer Durables,63681.0,721000000.0,11322.00504700752,6630000000.0,104112.19620202476,1951000000.0,30636.93737407999,31536000000.0,495216.0210297214,29585000000.0,464579.0836556414,1
394,2019,TSLA,"Tesla, Inc.",Consumer Durables,57313.0,-862000000.0,-15040.173139960676,4069000000.0,70995.89849941994,80000000.0,1395.839734567116,24578000000.0,428836.8624523822,24498000000.0,427441.0227178151,0
395,2018,TSLA,"Tesla, Inc.",Consumer Durables,51582.0,-976000000.0,-18921.383068576462,4042000000.0,78360.8917655595,-253000000.0,-4904.825733965005,21461000000.0,416057.1742159011,21714000000.0,420961.99994986615,0
396,2021,IQV,"IQVIA Holdings, Inc.",Health Services,70000.0,966000000.0,13800.0,4641000000.0,66300.0,1446000000.0,20657.14285714286,13874000000.0,198200.0,12428000000.0,177542.85714285713,0
397,2020,IQV,"IQVIA Holdings, Inc.",Health Services,63000.0,279000000.0,4428.571428571428,3859000000.0,61253.968253968254,810000000.0,12857.142857142857,11359000000.0,180301.5873015873,10549000000.0,167444.44444444444,0
398,2019,IQV,"IQVIA Holdings, Inc.",Health Services,56700.0,191000000.0,3368.6067019400352,3788000000.0,66807.76014109347,875000000.0,15432.098765432098,11088000000.0,195555.5555555556,10213000000.0,180123.45679012343,0
399,2018,IQV,"IQVIA Holdings, Inc.",Health Services,51030.0,259000000.0,5075.445816186557,3666000000.0,71840.09406231629,833000000.0,16323.731138545952,10412000000.0,204036.8410738781,9579000000.0,187713.10993533212,0
400,2021,DHR,Danaher Corporation,Health Technology,69000.0,6433000000.0,93231.884057971,18056000000.0,261681.15942028983,8168000000.0,118376.8115942029,29453000000.0,426855.0724637681,21285000000.0,308478.26086956525,1
401,2020,DHR,Danaher Corporation,Health Technology,62100.0,3646000000.0,58711.75523349436,13043000000.0,210032.20611916264,4837000000.0,77890.49919484703,22284000000.0,358840.5797101449,17447000000.0,280950.0805152979,1
402,2019,DHR,Danaher Corporation,Health Technology,55890.0,3008000000.0,53820.00357845768,9984000000.0,178636.60762211485,3281000000.0,58704.59831812489,17911000000.0,320468.77795670065,14630000000.0,261764.17963857576,0
403,2018,DHR,Danaher Corporation,Health Technology,50301.0,2651000000.0,52702.72956800064,9505000000.0,188962.44607463072,3090000000.0,61430.19025466691,17049000000.0,338939.5837060893,13959000000.0,277509.39345142245,0
404,2021,OTIS,Otis Worldwide Corporation,Producer Manufacturing,69000.0,1246000000.0,18057.971014492752,4193000000.0,60768.11594202898,2149000000.0,31144.927536231884,14298000000.0,207217.39130434784,12149000000.0,176072.46376811594,0
405,2020,OTIS,Otis Worldwide Corporation,Producer Manufacturing,62100.0,906000000.0,14589.37198067633,3779000000.0,60853.46215780998,1879000000.0,30257.648953301126,12756000000.0,205410.6280193237,10877000000.0,175152.97906602256,0
406,2019,OTIS,Otis Worldwide Corporation,Producer Manufacturing,55890.0,1116000000.0,19967.79388083736,3826000000.0,68455.8955090356,1953000000.0,34943.63929146538,13118000000.0,234711.0395419574,11165000000.0,199767.40025049204,0
407,2018,OTIS,Otis Worldwide Corporation,Producer Manufacturing,50301.0,1049000000.0,20854.45617383352,3726000000.0,74074.07407407407,1925000000.0,38269.61690622453,12915000000.0,256754.33887994275,10990000000.0,218484.7219737182,0
408,2021,USB,U.S. Bancorp,Finance,68108.0,7963000000.0,116917.24907499852,23762000000.0,348887.0617254948,10325000000.0,151597.46285311563,23762000000.0,348887.0617254948,13437000000.0,197289.5988723792,0
409,2020,USB,U.S. Bancorp,Finance,61297.0,4959000000.0,80900.92206495567,19242000000.0,313913.1966876138,6227000000.0,101587.02191943517,19242000000.0,313913.1966876138,13015000000.0,212326.17476817867,1
410,2019,USB,U.S. Bancorp,Finance,55167.0,6914000000.0,125327.45740787873,21140000000.0,383196.7673709222,8762000000.0,158825.4529661315,21140000000.0,383196.7673709222,12378000000.0,224371.31440479067,0
411,2018,USB,U.S. Bancorp,Finance,49651.0,7096000000.0,142918.33602775485,20813000000.0,419188.180347472,8839000000.0,178023.5586456208,20813000000.0,419188.180347472,11974000000.0,241164.62170185125,0
412,2021,AAP,Advance Auto Parts Inc.,Retail Trade,68000.0,616108000.0,9060.411764705885,4931356000.0,72519.94117647059,901527000.0,13257.75,10997989000.0,161735.13235294115,10096462000.0,148477.38235294115,0
413,2020,AAP,Advance Auto Parts Inc.,Retail Trade,61200.0,493021000.0,8055.898692810458,4484775000.0,73280.63725490196,799915000.0,13070.506535947712,10106321000.0,165135.96405228757,9306406000.0,152065.45751633987,1
414,2019,AAP,Advance Auto Parts Inc.,Retail Trade,55080.0,486896000.0,8839.796659404503,4254746000.0,77246.65940450254,679480000.0,12336.238198983296,9709003000.0,176270.93318809004,9029523000.0,163934.69498910676,0
415,2018,AAP,Advance Auto Parts Inc.,Retail Trade,49572.0,423847000.0,8550.129105139999,4219413000.0,85116.86032437667,617675000.0,12460.158960703622,9580554000.0,193265.43209876545,8962879000.0,180805.2731380618,0
416,2021,MS,Morgan Stanley,Finance,68000.0,15034000000.0,221088.23529411765,53295000000.0,783750.0,23464000000.0,345058.82352941175,59755000000.0,878750.0,36291000000.0,533691.1764705882,0
417,2020,MS,Morgan Stanley,Finance,61200.0,10996000000.0,179673.2026143791,43363000000.0,708545.751633987,17701000000.0,289232.02614379086,48757000000.0,796683.0065359477,31056000000.0,507450.98039215687,1
418,2019,MS,Morgan Stanley,Finance,55080.0,9042000000.0,164161.22004357298,36851000000.0,669045.0254175744,13800000000.0,250544.6623093682,41538000000.0,754139.4335511982,27738000000.0,503594.7712418301,0
419,2018,MS,Morgan Stanley,Finance,49572.0,8748000000.0,176470.58823529413,35698000000.0,720124.2636972484,13719000000.0,276748.97119341564,40107000000.0,809065.6015492617,26388000000.0,532316.630355846,0
420,2021,DVA,DaVita Inc.,Health Services,67000.0,978450000.0,14603.731343283582,3646383000.0,54423.62686567164,1770433000.0,26424.37313432836,11618797000.0,173414.8805970149,9848364000.0,146990.50746268657,0
421,2020,DVA,DaVita Inc.,Health Services,60300.0,773642000.0,12829.88391376451,3561991000.0,59071.16086235489,1718972000.0,28506.998341625207,11550604000.0,191552.30514096183,9831632000.0,163045.30679933666,0
422,2019,DVA,DaVita Inc.,Health Services,54270.0,810981000.0,14943.449419568822,3473994000.0,64013.15644002211,1755530000.0,32348.074442601806,11388479000.0,209848.51667587983,9632949000.0,177500.44223327807,0
423,2018,DVA,DaVita Inc.,Health Services,48843.0,159394000.0,3263.3949593595808,3216638000.0,65856.68365988985,1490149000.0,30508.957271256884,11412151000.0,233649.67344348217,9922002000.0,203140.7161722253,0
424,2021,WDC,Western Digital Corporation,Electronic Technology,65600.0,821000000.0,12515.243902439024,4446000000.0,67774.39024390244,1109000000.0,16905.48780487805,16922000000.0,257957.31707317077,15813000000.0,241051.82926829267,1
425,2020,WDC,Western Digital Corporation,Electronic Technology,59040.0,-250000000.0,-4234.417344173442,3781000000.0,64041.327913279136,368000000.0,6233.0623306233065,16736000000.0,283468.8346883469,16368000000.0,277235.7723577236,1
426,2019,WDC,Western Digital Corporation,Electronic Technology,53136.0,-754000000.0,-14190.003011141223,3752000000.0,70611.26166817224,222000000.0,4177.958446251129,16569000000.0,311822.49322493223,16347000000.0,307644.5347786811,0
427,2018,WDC,Western Digital Corporation,Electronic Technology,47822.0,675000000.0,14114.72448057814,7705000000.0,161116.96610793268,3830000000.0,80087.99223794707,20647000000.0,431743.2834822175,16817000000.0,351655.29124427045,0
428,2021,OMC,Omnicom Group Inc.,Commercial Services,64100.0,1407800000.0,21962.558502340093,2703900000.0,42182.52730109204,2112100000.0,32950.07800312013,14289400000.0,222923.5569422777,12177300000.0,189973.4789391576,0
429,2020,OMC,Omnicom Group Inc.,Commercial Services,57690.0,945400000.0,16387.588836886807,2315000000.0,40128.27179753857,1731900000.0,30020.80083203328,13171100000.0,228308.19899462647,11439200000.0,198287.3981625932,0
430,2019,OMC,Omnicom Group Inc.,Commercial Services,51921.0,1339100000.0,25791.10571830281,2706500000.0,52127.27027599623,2069100000.0,39850.92737042815,14953700000.0,288008.7055334065,12884600000.0,248157.7781629784,0
431,2018,OMC,Omnicom Group Inc.,Commercial Services,46729.0,1326400000.0,28385.00371290572,2764400000.0,59158.25110370669,2047200000.0,43810.147467627095,15290200000.0,327210.7839046072,13243000000.0,283400.6364369801,0
432,2021,AXP,American Express Company,Finance,63700.0,8060000000.0,126530.61224489796,30799000000.0,483500.7849293564,10169000000.0,159638.93249607534,43799000000.0,687582.4175824176,33630000000.0,527943.4850863422,0
433,2020,AXP,American Express Company,Finance,57330.0,3135000000.0,54683.411826268966,22086000000.0,385243.3281004709,4262000000.0,74341.53148438863,31357000000.0,546956.2183847898,27095000000.0,472614.6869004012,1
434,2019,AXP,American Express Company,Finance,51597.0,6759000000.0,130995.98813884528,27321000000.0,529507.5295075295,8389000000.0,162586.97211078164,39983000000.0,774909.393957013,31594000000.0,612322.4218462313,0
435,2018,AXP,American Express Company,Finance,46437.0,6921000000.0,149039.67284919665,25513000000.0,549407.4806244118,8187000000.0,176302.23979430328,36986000000.0,796471.801762807,28799000000.0,620169.5619685038,0
436,2021,EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,62000.0,2870000000.0,46290.32258064516,12391000000.0,199854.83870967745,3046000000.0,49129.03225806452,16215000000.0,261532.2580645161,13169000000.0,212403.2258064516,0
437,2020,EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,55800.0,684000000.0,12258.064516129032,10752000000.0,192688.1720430108,2094000000.0,37526.88172043011,14294000000.0,256164.87455197133,12200000000.0,218637.99283154125,0
438,2019,EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,50220.0,1785000000.0,35543.60812425329,11498000000.0,228952.608522501,2602000000.0,51812.02708084429,14863000000.0,295957.785742732,12261000000.0,244145.7586618877,0
439,2018,EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,45198.0,1108000000.0,24514.359042435502,10857000000.0,240209.7437939732,2258000000.0,49957.96274171423,13683000000.0,302734.63427585294,11425000000.0,252776.67153413867,0
440,2021,FIS,"Fidelity National Information Services, Inc.",Technology Services,62000.0,417000000.0,6725.806451612903,5195000000.0,83790.32258064517,1300000000.0,20967.74193548387,13877000000.0,223822.5806451613,12577000000.0,202854.83870967745,1
441,2020,FIS,"Fidelity National Information Services, Inc.",Technology Services,55800.0,158000000.0,2831.5412186379926,4204000000.0,75340.5017921147,776000000.0,13906.810035842294,12552000000.0,224946.2365591398,11776000000.0,211039.4265232975,1
442,2019,FIS,"Fidelity National Information Services, Inc.",Technology Services,50220.0,298000000.0,5933.890880127439,3723000000.0,74133.81123058543,1126000000.0,22421.346077260056,10333000000.0,205754.67941059335,9207000000.0,183333.3333333333,0
443,2018,FIS,"Fidelity National Information Services, Inc.",Technology Services,45198.0,846000000.0,18717.64237355635,2854000000.0,63144.386919775214,1553000000.0,34359.92743041727,8423000000.0,186357.80344263025,6870000000.0,151997.87601221292,0
444,2021,SHW,Sherwin-Williams Company (The),Process Industries,61031.0,1864400000.0,30548.40982451541,8542700000.0,139973.12841015222,2660300000.0,43589.32345857024,19944600000.0,326794.5798037063,17284300000.0,283205.2563451361,0
445,2020,SHW,Sherwin-Williams Company (The),Process Industries,54928.0,2030400000.0,36964.82115646147,8682600000.0,158072.6734501046,2849300000.0,51873.45593041059,18361700000.0,334287.311184298,15512400000.0,282413.85525388736,1
446,2019,SHW,Sherwin-Williams Company (The),Process Industries,49435.0,1541300000.0,31178.24558294702,8036100000.0,162558.5540317398,2385000000.0,48245.06307359284,17900800000.0,362107.0126070317,15515800000.0,313861.9495334389,0
447,2018,SHW,Sherwin-Williams Company (The),Process Industries,44492.0,1108700000.0,24919.311171531503,7418600000.0,166741.59092371573,1869500000.0,42019.16860753869,17534500000.0,394108.11016255,15665000000.0,352088.9415550113,0
448,2021,HPE,Hewlett Packard Enterprise Company,Electronic Technology,60400.0,3427000000.0,56738.41059602649,9376000000.0,155231.7880794702,2257000000.0,37367.54966887417,27784000000.0,460000.0,25527000000.0,422632.4503311258,1
449,2020,HPE,Hewlett Packard Enterprise Company,Electronic Technology,54360.0,-322000000.0,-5923.473142016188,8469000000.0,155794.70198675495,1632000000.0,30022.07505518764,26982000000.0,496357.6158940397,25350000000.0,466335.5408388521,1
450,2019,HPE,Hewlett Packard Enterprise Company,Electronic Technology,48924.0,1049000000.0,21441.4193442891,9493000000.0,194035.6471261549,2924000000.0,59766.16793393836,29135000000.0,595515.4934183632,26211000000.0,535749.3254844248,0
451,2018,HPE,Hewlett Packard Enterprise Company,Electronic Technology,44032.0,1908000000.0,43332.51573869676,9231000000.0,209644.89139617915,1133000000.0,25731.520090117097,30852000000.0,700678.6035483608,29719000000.0,674947.0834582436,0
452,2021,FB,"Meta Platforms, Inc.",Technology Services,58604.0,39370000000.0,671797.1469524264,95280000000.0,1625827.588560508,46753000000.0,797778.3086478738,117929000000.0,2012302.9144768275,71176000000.0,1214524.6058289537,1
453,2020,FB,"Meta Platforms, Inc.",Technology Services,52744.0,29146000000.0,552597.8507344967,69273000000.0,1313391.5773667328,32671000000.0,619430.6039026536,85965000000.0,1629865.9932200306,53294000000.0,1010435.3893173768,1
